u,v,key,osmid,lanes,name,highway,maxspeed,oneway,length,geometry,service,ref,est_width,access
40566061,40566059,0,5525036,,Southeast Umatilla Street,residential,,False,89.629,"LINESTRING (-122.5882215 45.463666, -122.5893707 45.4636573)",,,,
40578418,333498101,0,144351751,,Southeast 82nd Avenue,primary,30 mph,True,3.825,"LINESTRING (-122.579114 45.4644871, -122.579114 45.4644527)",,OR 213,,
40578418,333497647,0,"[144351760, 144351780]",,Springwater Corridor,path,,True,26.131999999999998,"LINESTRING (-122.579114 45.4644871, -122.5791739 45.4644874, -122.5792023 45.4644812, -122.5792398 45.4644731, -122.5792604 45.4644654, -122.5792811 45.4644538, -122.5793004 45.4644419, -122.5793166 45.4644296, -122.5793306 45.4644176, -122.5793419 45.4644035, -122.5793519 45.4643889, -122.5793533 45.4643619)",,,3.7,
40578427,333497647,0,"[144351769, 144351758]",,Springwater Corridor,path,,False,174.02000000000004,"LINESTRING (-122.5809853 45.4633008, -122.5809296 45.4633381, -122.5808468 45.4633931, -122.5802778 45.4637308, -122.579615 45.4641435, -122.5794375 45.4642711, -122.5793533 45.4643619)",,,2.3,
40578427,40624249,0,420390983,,Southeast Harney Street,residential,20 mph,False,156.594,"LINESTRING (-122.5809853 45.4633008, -122.5805801 45.4633015, -122.57971 45.463303, -122.5795987 45.4633114, -122.5794818 45.4633381, -122.5793823 45.463379, -122.5792653 45.4634546, -122.579181 45.4634831, -122.5790516 45.4634896)",,,,
40578427,1448383808,0,"[420390982, 420390983]",,Southeast Harney Street,residential,20 mph,False,130.011,"LINESTRING (-122.5809853 45.4633008, -122.5816842 45.4632972, -122.5821018 45.463295, -122.5826523 45.4632922)",,,,
40579238,40579241,0,5526179,,Southeast 68th Avenue,residential,20 mph,False,264.937,"LINESTRING (-122.5932547 45.4734741, -122.5932721 45.4710915)",,,,
40579238,40520816,0,5526179,,Southeast 68th Avenue,residential,20 mph,False,265.256,"LINESTRING (-122.5932547 45.4734741, -122.5932523 45.4758596)",,,,
40579238,40656981,0,5533482,,Southeast Cooper Street,residential,20 mph,False,76.639,"LINESTRING (-122.5932547 45.4734741, -122.593103 45.4735125, -122.5924278 45.4735059, -122.5922864 45.4734795)",,,,
40579238,40656976,0,5533482,,Southeast Cooper Street,residential,20 mph,False,76.555,"LINESTRING (-122.5932547 45.4734741, -122.5933737 45.4734579, -122.5937489 45.473478, -122.59407 45.4734728, -122.5942329 45.473467)",,,,
40579241,40579238,0,5526179,,Southeast 68th Avenue,residential,20 mph,False,264.937,"LINESTRING (-122.5932721 45.4710915, -122.5932547 45.4734741)",,,,
40579241,40673324,0,5534496,,Southeast Ogden Street,residential,20 mph,False,75.886,"LINESTRING (-122.5932721 45.4710915, -122.592299 45.4711002)",,,,
40579241,40673319,0,5534496,,Southeast Ogden Street,residential,20 mph,False,74.844,"LINESTRING (-122.5932721 45.4710915, -122.5942318 45.4710811)",,,,
40579241,40579244,0,5526179,,Southeast 68th Avenue,residential,20 mph,False,272.497,"LINESTRING (-122.5932721 45.4710915, -122.5932654 45.4710413, -122.5932561 45.4686411)",,,,
40579244,1410463092,0,5526179,,Southeast 68th Avenue,residential,20 mph,False,152.796,"LINESTRING (-122.5932561 45.4686411, -122.5932686 45.467267)",,,,
40579244,40733125,0,188813361,2,Southeast Flavel Street,tertiary,25 mph,False,75.424,"LINESTRING (-122.5932561 45.4686411, -122.5922889 45.4686439)",,,,
40579244,40739993,0,188813361,2,Southeast Flavel Street,tertiary,25 mph,False,75.634,"LINESTRING (-122.5932561 45.4686411, -122.594226 45.4686416)",,,,
40579244,40579241,0,5526179,,Southeast 68th Avenue,residential,20 mph,False,272.497,"LINESTRING (-122.5932561 45.4686411, -122.5932654 45.4710413, -122.5932721 45.4710915)",,,,
40579254,40622725,0,5531535,,Southeast Nehalem Street,residential,20 mph,False,300.049,"LINESTRING (-122.5932179 45.4654195, -122.5893704 45.4654177)",,,,
40579254,40633652,0,5531535,,Southeast Nehalem Street,residential,20 mph,False,104.329,"LINESTRING (-122.5932179 45.4654195, -122.5945556 45.4654082)",,,,
40579254,40439197,0,420385565,,Southeast 68th Avenue,residential,20 mph,False,61.953,"LINESTRING (-122.5932179 45.4654195, -122.5932069 45.4648624)",,,,
40579254,40517638,0,"[420385563, 420385564]",,Southeast 68th Avenue,residential,20 mph,False,90.769,"LINESTRING (-122.5932179 45.4654195, -122.59322 45.4658685, -122.5932223 45.4662358)",,,,
40579256,40652244,0,151179241,,Southeast Tenino Street,residential,20 mph,False,57.845,"LINESTRING (-122.5932156 45.4641718, -122.5924739 45.4641762)",,,,
40579256,40579351,0,151179241,,Southeast Tenino Street,residential,20 mph,False,21.357,"LINESTRING (-122.5932156 45.4641718, -122.5934894 45.464168)",,,,
40579256,40439197,0,420385565,,Southeast 68th Avenue,residential,20 mph,False,76.794,"LINESTRING (-122.5932156 45.4641718, -122.5932069 45.4648624)",,,,
40579351,40579352,0,5526191,,Southeast 68th Avenue,residential,20 mph,False,101.933,"LINESTRING (-122.5934894 45.464168, -122.593487 45.4632513)",,,,
40579351,40579256,0,151179241,,Southeast Tenino Street,residential,20 mph,False,21.357,"LINESTRING (-122.5934894 45.464168, -122.5932156 45.4641718)",,,,
40579351,8337325232,0,151179241,,Southeast Tenino Street,residential,20 mph,False,37.336,"LINESTRING (-122.5934894 45.464168, -122.5939681 45.4641632)",,,,
40579352,40579351,0,5526191,,Southeast 68th Avenue,residential,20 mph,False,101.933,"LINESTRING (-122.593487 45.4632513, -122.5934894 45.464168)",,,,
40579352,40620677,0,420383336,,Southeast Harney Street,residential,20 mph,False,80.047,"LINESTRING (-122.593487 45.4632513, -122.5924606 45.4632522)",,,,
40579352,1308344891,0,420383336,,Southeast Harney Street,residential,20 mph,False,20.285,"LINESTRING (-122.593487 45.4632513, -122.5937471 45.4632507)",,,,
40580829,40439166,0,5526306,,Southeast 78th Avenue,residential,20 mph,False,199.743,"LINESTRING (-122.5835701 45.4632885, -122.5835845 45.4650848)",,,,
40580829,1312610034,0,420390982,,Southeast Harney Street,residential,20 mph,False,68.475,"LINESTRING (-122.5835701 45.4632885, -122.5826921 45.463292)",,,,
40580829,454338929,0,"[5530218, 420390982]",,Southeast Harney Street,residential,20 mph,False,66.82900000000001,"LINESTRING (-122.5835701 45.4632885, -122.5839351 45.4632871, -122.584427 45.4632851)",,,,
40580835,40678927,0,112641818,,Southeast Glenwood Street,residential,,False,80.807,"LINESTRING (-122.5830116 45.4745087, -122.5840478 45.4745211)",,,,
40580835,40580838,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,108.851,"LINESTRING (-122.5830116 45.4745087, -122.5830127 45.4742713, -122.5830065 45.4735298)",,,,
40580835,40520841,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,151.974,"LINESTRING (-122.5830116 45.4745087, -122.5830087 45.4752971, -122.5830159 45.4758132, -122.5830168 45.4758754)",,,,
40580838,40580840,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,164.181,"LINESTRING (-122.5830065 45.4735298, -122.5830092 45.473335, -122.5830136 45.4720533)",,,,
40580838,40580835,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,108.851,"LINESTRING (-122.5830065 45.4735298, -122.5830127 45.4742713, -122.5830116 45.4745087)",,,,
40580838,40550642,0,5533492,,Southeast Cooper Street,residential,20 mph,False,103.59200000000001,"LINESTRING (-122.5830065 45.4735298, -122.5826308 45.4735273, -122.581678 45.4735321)",,,,
40580840,40580845,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,117.612,"LINESTRING (-122.5830136 45.4720533, -122.5830069 45.4709956)",,,,
40580840,7138679718,0,5534347,,Southeast Bybee Boulevard,residential,20 mph,False,42.879,"LINESTRING (-122.5830136 45.4720533, -122.5824637 45.4720527)",,,,
40580840,40580838,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,164.181,"LINESTRING (-122.5830136 45.4720533, -122.5830092 45.473335, -122.5830065 45.4735298)",,,,
40580845,40580840,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,117.612,"LINESTRING (-122.5830069 45.4709956, -122.5830136 45.4720533)",,,,
40580845,7150220981,0,5534496,,Southeast Ogden Street,residential,20 mph,False,174.437,"LINESTRING (-122.5830069 45.4709956, -122.5807699 45.4710007)",,,,
40580845,7559020733,0,5534496,,Southeast Ogden Street,residential,20 mph,False,38.794,"LINESTRING (-122.5830069 45.4709956, -122.5835044 45.4709954)",,,,
40580845,40528859,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,107.415,"LINESTRING (-122.5830069 45.4709956, -122.5830075 45.4709298, -122.5830074 45.4707163, -122.5830032 45.4700296)",,,,
40580852,40580855,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,77.247,"LINESTRING (-122.582999 45.4693601, -122.5830001 45.4686654)",,,,
40580852,40528859,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,74.446,"LINESTRING (-122.582999 45.4693601, -122.5830032 45.4700296)",,,,
40580852,40593874,0,5527391,,Southeast Henderson Court,residential,20 mph,False,84.655,"LINESTRING (-122.582999 45.4693601, -122.5819134 45.4693604)",,,,
40580855,40580852,0,5526310,,Southeast 78th Avenue,residential,20 mph,False,77.247,"LINESTRING (-122.5830001 45.4686654, -122.582999 45.4693601)",,,,
40580855,40550743,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,106.616,"LINESTRING (-122.5830001 45.4686654, -122.5816329 45.4686662)",,,,
40580855,40431268,0,188813360,2,Southeast Flavel Street,tertiary,25 mph,False,80.384,"LINESTRING (-122.5830001 45.4686654, -122.5840309 45.4686623)",,,,
40592129,40469936,0,5527237,,Southeast 66th Avenue,residential,20 mph,False,139.72,"LINESTRING (-122.595865 45.4686361, -122.5958778 45.4673796)",,,,
40592129,40739988,0,188813348,2,Southeast Flavel Street,tertiary,25 mph,False,24.611,"LINESTRING (-122.595865 45.4686361, -122.5961806 45.4686364)",,,,
40592129,40592213,0,"[188813348, 188813340]",2,Southeast Flavel Street,tertiary,25 mph,False,51.289,"LINESTRING (-122.595865 45.4686361, -122.595418 45.4686363, -122.5952073 45.4686378)",,,,
40592134,40469936,0,5527237,,Southeast 66th Avenue,residential,20 mph,False,127.781,"LINESTRING (-122.5959126 45.4662307, -122.5958778 45.4673796)",,,,
40592202,40592205,0,5527245,,Southeast 66th Avenue,residential,20 mph,False,264.822,"LINESTRING (-122.5952105 45.473461, -122.5952152 45.4710794)",,,,
40592202,40520806,0,5527245,,Southeast 66th Avenue,residential,20 mph,False,265.675,"LINESTRING (-122.5952105 45.473461, -122.5951979 45.4757895, -122.5951843 45.4758495)",,,,
40592202,40656976,0,5533482,,Southeast Cooper Street,residential,20 mph,False,76.59200000000001,"LINESTRING (-122.5952105 45.473461, -122.5946324 45.4734641, -122.5944639 45.4734479, -122.5943522 45.4734479, -122.5942329 45.473467)",,,,
40592202,40656973,0,5533482,,Southeast Cooper Street,residential,20 mph,False,76.917,"LINESTRING (-122.5952105 45.473461, -122.5952833 45.4734354, -122.595337 45.4734213, -122.5955688 45.4734106, -122.596184 45.4734204)",,,,
40592205,40592213,0,5527245,,Southeast 66th Avenue,residential,20 mph,False,271.495,"LINESTRING (-122.5952152 45.4710794, -122.5952073 45.4686378)",,,,
40592205,40592202,0,5527245,,Southeast 66th Avenue,residential,20 mph,False,264.822,"LINESTRING (-122.5952152 45.4710794, -122.5952105 45.473461)",,,,
40592205,40673319,0,5534496,,Southeast Ogden Street,residential,20 mph,False,76.683,"LINESTRING (-122.5952152 45.4710794, -122.5942318 45.4710811)",,,,
40592205,40673315,0,5534496,,Southeast Ogden Street,residential,20 mph,False,76.106,"LINESTRING (-122.5952152 45.4710794, -122.5961911 45.4710697)",,,,
40592213,40592205,0,5527245,,Southeast 66th Avenue,residential,20 mph,False,271.495,"LINESTRING (-122.5952073 45.4686378, -122.5952152 45.4710794)",,,,
40592213,40640502,0,188813346,2,Southeast Flavel Street,tertiary,25 mph,False,25.079,"LINESTRING (-122.5952073 45.4686378, -122.5948857 45.468637)",,,,
40592213,40592129,0,"[188813340, 188813348]",2,Southeast Flavel Street,tertiary,25 mph,False,51.289,"LINESTRING (-122.5952073 45.4686378, -122.595418 45.4686363, -122.595865 45.4686361)",,,,
40592222,40633652,0,5541514,,Southeast 67th Avenue,residential,20 mph,False,91.27700000000002,"LINESTRING (-122.5944774 45.466221, -122.5944668 45.4659997, -122.5944775 45.4659521, -122.5944891 45.4659152, -122.594531 45.4658139, -122.5945453 45.4657751, -122.594556 45.4657423, -122.5945611 45.4657039, -122.5945556 45.4654082)",,,,
40592222,40469940,0,"[5541514, 127430413]",,"['Southeast 67th Avenue', 'Southeast Lambert Street']",residential,20 mph,False,164.15399999999997,"LINESTRING (-122.5944774 45.466221, -122.5944532 45.4662482, -122.5944425 45.4662707, -122.594436 45.4662913, -122.5944322 45.4673202, -122.5944361 45.4673445, -122.5944486 45.467362, -122.5944632 45.4673727, -122.5944807 45.4673802, -122.5945057 45.4673852, -122.5945396 45.4673867, -122.5949035 45.46739)",,,,
40592222,40469940,1,"[5527246, 127430414]",,"['Southeast Lexington Street', 'Southeast 66th Place']",residential,20 mph,False,159.711,"LINESTRING (-122.5944774 45.466221, -122.5945111 45.4662369, -122.5945454 45.4662466, -122.5945871 45.4662484, -122.5948455 45.4662486, -122.594884 45.4662582, -122.5949116 45.4662725, -122.5949214 45.4662969, -122.5949241 45.4663151, -122.5949035 45.46739)",,,,
40592233,40592235,0,5527249,,Southeast 66th Avenue,residential,20 mph,False,105.058,"LINESTRING (-122.5955477 45.464156, -122.5955543 45.4632112)",,,,
40592233,40652240,0,5533134,,Southeast Tenino Street,residential,20 mph,False,80.756,"LINESTRING (-122.5955477 45.464156, -122.5945122 45.4641577)",,,,
40592233,40652237,0,5533134,,Southeast Tenino Street,residential,20 mph,False,79.118,"LINESTRING (-122.5955477 45.464156, -122.5965622 45.4641561)",,,,
40592235,40592237,0,5527249,,Southeast 66th Avenue,residential,20 mph,False,95.758,"LINESTRING (-122.5955543 45.4632112, -122.5955704 45.4623501)",,,,
40592235,40592233,0,5527249,,Southeast 66th Avenue,residential,20 mph,False,105.058,"LINESTRING (-122.5955543 45.4632112, -122.5955477 45.464156)",,,,
40592235,40620663,0,420383336,,Southeast Harney Street,residential,20 mph,False,79.729,"LINESTRING (-122.5955543 45.4632112, -122.5965766 45.4632075)",,,,
40592235,40620672,0,420383336,,Southeast Harney Street,residential,20 mph,False,80.628,"LINESTRING (-122.5955543 45.4632112, -122.5946365 45.4632124, -122.594522 45.4632256)",,,,
40592237,454072403,0,5527249,,Southeast 66th Avenue,residential,20 mph,False,101.015,"LINESTRING (-122.5955704 45.4623501, -122.5955843 45.4614417)",,,,
40592237,40592235,0,5527249,,Southeast 66th Avenue,residential,20 mph,False,95.758,"LINESTRING (-122.5955704 45.4623501, -122.5955543 45.4632112)",,,,
40592237,40603535,0,5528389,,Southeast Sherrett Street,residential,20 mph,False,80.393,"LINESTRING (-122.5955704 45.4623501, -122.5945396 45.4623544)",,,,
40592237,40603532,0,5528389,,Southeast Sherrett Street,residential,20 mph,False,80.197,"LINESTRING (-122.5955704 45.4623501, -122.5965987 45.4623502)",,,,
40593874,40580852,0,5527391,,Southeast Henderson Court,residential,20 mph,False,84.655,"LINESTRING (-122.5819134 45.4693604, -122.582999 45.4693601)",,,,
40594663,4578058612,0,419807324,,Southeast Ogden Street,residential,20 mph,False,101.168,"LINESTRING (-122.6022044 45.4713254, -122.6035018 45.4713229)",,,,
40594663,4578058608,0,189886948,,Southeast 60th Avenue,tertiary,20 mph,False,60.78,"LINESTRING (-122.6022044 45.4713254, -122.6022046 45.4712565, -122.6022033 45.4711051, -122.6022007 45.4707788)",,,,
40594663,1306527246,0,"[189886948, 189886942]",,Southeast 60th Avenue,tertiary,20 mph,False,88.081,"LINESTRING (-122.6022044 45.4713254, -122.6022077 45.4717178, -122.6022094 45.4719196, -122.6022127 45.4721175)",,,,
40594667,40664937,0,5539786,,Southeast Knapp Street,residential,20 mph,False,201.049,"LINESTRING (-122.6021907 45.4700175, -122.5996125 45.4700275)",,,,
40594667,40459117,0,5539786,,Southeast Knapp Street,residential,20 mph,False,204.68,"LINESTRING (-122.6021907 45.4700175, -122.6048155 45.4700224)",,,,
40594667,40528891,0,"[189886945, 189886947]",,Southeast 60th Avenue,tertiary,20 mph,False,75.89099999999999,"LINESTRING (-122.6021907 45.4700175, -122.602189 45.4697423, -122.6021866 45.469335)",,,,
40594667,2463306193,0,"[189886945, 189886940, 189886941]",,Southeast 60th Avenue,tertiary,20 mph,False,64.98,"LINESTRING (-122.6021907 45.4700175, -122.6021964 45.4702567, -122.6021969 45.4702792, -122.602198 45.4704247, -122.6022035 45.4706018)",,,,
40594674,40664940,0,188813358,2,Southeast Flavel Street,tertiary,25 mph,False,203.843,"LINESTRING (-122.6021833 45.4686313, -122.5995693 45.4686282)",,,,
40594674,40459122,0,188813358,2,Southeast Flavel Street,tertiary,25 mph,False,203.585,"LINESTRING (-122.6021833 45.4686313, -122.604794 45.4686331)",,,,
40594674,40594677,0,420355097,,Southeast 60th Avenue,residential,20 mph,False,76.814,"LINESTRING (-122.6021833 45.4686313, -122.6021796 45.4679405)",,,,
40594674,40528891,0,"[189886947, 189886943]",,Southeast 60th Avenue,tertiary,20 mph,False,78.249,"LINESTRING (-122.6021833 45.4686313, -122.6021854 45.4689874, -122.6021864 45.4691602, -122.6021866 45.469335)",,,,
40594677,40599346,0,5527950,,Southeast Malden Street,residential,20 mph,False,202.434,"LINESTRING (-122.6021796 45.4679405, -122.5995837 45.4679377)",,,,
40594677,40459124,0,5527950,,Southeast Malden Street,residential,20 mph,False,204.633,"LINESTRING (-122.6021796 45.4679405, -122.6048037 45.4679383)",,,,
40594677,40594674,0,420355097,,Southeast 60th Avenue,residential,20 mph,False,76.814,"LINESTRING (-122.6021796 45.4679405, -122.6021833 45.4686313)",,,,
40594677,40469980,0,420355099,,Southeast 60th Avenue,residential,20 mph,False,76.947,"LINESTRING (-122.6021796 45.4679405, -122.6021782 45.4676169, -122.6021766 45.4672485)",,,,
40594683,40430702,0,5531538,,Southeast Nehalem Street,residential,20 mph,False,131.374,"LINESTRING (-122.6021898 45.4658505, -122.6005052 45.4658461)",,,,
40594683,40459131,0,5531538,,Southeast Nehalem Street,residential,20 mph,False,204.305,"LINESTRING (-122.6021898 45.4658505, -122.6048096 45.4658511)",,,,
40594683,40594686,0,127002847,,Southeast 60th Avenue,residential,20 mph,False,152.504,"LINESTRING (-122.6021898 45.4658505, -122.6021938 45.4650484, -122.602194 45.464479)",,,,
40594683,40435508,0,127002847,,Southeast 60th Avenue,residential,20 mph,False,77.316,"LINESTRING (-122.6021898 45.4658505, -122.6021841 45.4663069, -122.6021822 45.4665458)",,,,
40594686,40459134,0,5533143,,Southeast Tenino Street,residential,20 mph,False,203.814,"LINESTRING (-122.602194 45.464479, -122.6048074 45.4644895)",,,,
